,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
181,A$AP Ferg,0.1123776,0.76035,214487.225,0.718825,4.479250000000001e-06,0.2365224999999999,-5.194149999999999,0.21045,130.258875,0.3902,61.325,1,1,40,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Hip-hop
182,A$AP Mob,0.23123,0.7787,239786.2,0.7157000000000001,1.6540000000000004e-06,0.19892,-5.9061,0.25684,127.99009999999998,0.4691000000000001,59.3,8,1,10,"['hip hop', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Hip-hop
183,A$AP NAST,0.143,0.79,229144.0,0.7306666666666667,0.0,0.1371,-5.098333333333334,0.2491333333333333,121.66966666666669,0.6190000000000001,55.66666666666666,11,1,3,['harlem hip hop'],Hip-hop
184,A$AP Rocky,0.1884043211009175,0.6717064220183485,218011.59633027524,0.6600642201834865,0.0247713918348623,0.228302752293578,-7.082477064220183,0.2012899082568807,126.5779174311927,0.4022036697247709,62.6605504587156,1,1,109,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop
185,A$AP Twelvyy,0.2068166666666666,0.7404999999999999,227795.0,0.7098333333333334,0.0,0.2668833333333333,-6.400666666666666,0.2744,128.84266666666664,0.4691666666666667,55.5,11,1,6,"['hip hop', 'rap', 'underground hip hop']",Hip-hop
187,A*Teens,0.04309,0.7170000000000001,202773.66666666663,0.879,0.0093033333333333,0.2574333333333333,-5.705666666666668,0.0365666666666666,124.99666666666668,0.789,44.33333333333334,4,1,6,"['bubblegum dance', 'dance pop', 'europop']",EDM
189,A-Mei Chang,0.29,0.542,318333.0,0.38,0.0,0.409,-11.702,0.0366,123.971,0.138,51.0,10,1,2,"['c-pop', 'mandopop']",Pop
195,A. M. Rajah,0.8835,0.5559499999999999,189582.25,0.4897500000000001,0.2524616235,0.213195,-9.42375,0.109735,130.84785,0.8647999999999998,4.4,6,1,20,"['deep indian pop', 'filmi']",Pop
202,A. R. Qureshi,0.992,0.6332499999999999,174145.125,0.3164999999999999,0.5655000000000001,0.36325,-11.053249999999998,0.180775,140.76712500000005,0.7826250000000001,0.0,8,1,16,"['hindustani classical', 'hindustani instrumental', 'indian classical', 'tabla']",Classical
208,A.CHAL,0.494,0.7340000000000001,165214.0,0.472,0.00293,0.102,-8.192,0.306,190.011,0.387,65.0,1,0,2,['trap soul'],Rap
212,A.R. Kane,0.119,0.581,308227.0,0.831,0.00196,0.0497,-10.862,0.0357,117.035,0.857,26.0,9,0,2,"['dream pop', 'shoegaze']",Pop
213,A.R. Rahman,0.3499033333333334,0.6536666666666667,335205.5,0.5563333333333333,0.0001101016666666,0.0820666666666666,-10.729666666666663,0.0446666666666666,119.44566666666668,0.5668333333333333,57.5,9,1,6,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Pop
217,ABBA,0.3544835537190084,0.5756363636363627,234265.7685950413,0.6479735537190087,0.027731694876033,0.1929396694214878,-8.49711570247933,0.0367413223140495,121.87723140495858,0.6672644628099172,40.81818181818182,9,1,242,"['europop', 'swedish pop']",Pop
219,ABN,0.160175,0.75725,300163.25,0.72525,0.0,0.22275,-6.952000000000001,0.19,137.14249999999998,0.54975,41.25,4,0,8,"['dirty south rap', 'gangster rap', 'houston rap']",Rap
220,ABSRDST,0.0383,0.6509999999999999,241711.0,0.7929999999999999,0.022,0.178,-5.287999999999999,0.0837,146.07,0.261,55.0,5,1,1,['hyperpop'],Pop
221,AC/DC,0.0302417693333333,0.4691200000000005,263588.7333333333,0.8507533333333335,0.2275455773333332,0.2915339999999997,-4.809519999999996,0.07204,128.70656666666667,0.4950993333333338,48.84,9,1,300,"['album rock', 'australian rock', 'hard rock', 'rock']",Rock
222,ACOT,0.000319,0.73,169912.0,0.5670000000000001,8.54e-06,0.105,-8.085,0.0587,119.997,0.171,64.0,1,0,2,['meme rap'],Rap
223,AFI,0.0346712966666666,0.3927999999999999,190969.7,0.8800999999999999,0.0375699243333333,0.2168,-5.163633333333332,0.0827033333333333,126.57370000000007,0.4476,42.86666666666667,4,0,60,"['alternative metal', 'emo', 'modern rock', 'pop punk', 'punk', 'screamo', 'skate punk']",Pop
226,AJ Mitchell,0.3817,0.604,189474.5,0.526875,2.525e-07,0.0765999999999999,-5.99025,0.036775,111.603375,0.331125,73.75,5,1,8,"['pop', 'post-teen pop', 'social media pop']",Pop
227,AJ Rafael,0.5154,0.6799999999999999,208678.0,0.4596,0.0,0.1393599999999999,-6.3206000000000016,0.03478,113.7878,0.6424,58.6,7,1,5,"['opm', 'pinoy indie', 'viral pop']",Indie
228,AJ Tracey,0.0262,0.871,183066.0,0.87,1.98e-06,0.109,-4.797,0.2019999999999999,150.14700000000005,0.83,62.0,9,1,1,"['grime', 'uk hip hop', 'ukg revival']",Hip-hop
229,AJJ,0.2093448571428571,0.508,159988.42857142858,0.6465714285714287,9.285714285714288e-06,0.3514428571428571,-6.921428571428571,0.0768285714285714,100.10914285714284,0.7327142857142858,48.57142857142857,0,1,14,"['acoustic punk', 'anti-folk', 'folk punk', 'indie rock']",Indie
230,AJR,0.2136218867924528,0.5992452830188679,216926.8867924529,0.6470566037735849,0.0001543618867924,0.168877358490566,-5.646603773584906,0.0669283018867924,113.4057924528302,0.5113962264150944,57.50943396226416,7,1,53,"['modern rock', 'pop rock']",Pop
231,AL-X The Great,0.282,0.797,173558.0,0.518,0.0,0.0954,-12.625,0.281,139.988,0.7170000000000001,55.0,7,1,1,['meme rap'],Rap
232,ALI,0.0989,0.578,89667.0,0.875,0.0,0.351,-2.132,0.0642,133.964,0.617,65.0,5,0,2,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",Pop
234,ALLBLACK,0.0738,0.882,256967.0,0.775,0.0,0.701,-4.9860000000000015,0.3339999999999999,98.023,0.805,65.0,10,1,1,"['cali rap', 'hyphy', 'k-rap', 'west coast trap']",Rap
238,AOA,0.43,0.758,179808.0,0.858,0.0,0.201,-2.502,0.0464,119.992,0.963,58.0,5,1,2,"['k-pop', 'k-pop girl group']",Pop
239,APB,0.0578,0.601,223080.0,0.677,0.0047799999999999,0.0721,-8.006,0.129,136.421,0.79,32.0,10,0,2,['canadian hip hop'],Hip-hop
240,APO Hiking Society,0.4698,0.4782666666666667,210464.86666666667,0.4950000000000001,0.0034089333333333,0.1794933333333333,-11.798533333333332,0.0517799999999999,122.7926,0.5106666666666667,39.13333333333333,2,1,30,"['classic opm', 'manila sound', 'opm', 'pinoy rock']",Rock
242,ARTY,0.01955,0.574,287786.5,0.7809999999999999,0.011803135,0.2495,-4.675000000000002,0.0976999999999999,128.007,0.334,53.0,5,1,4,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",EDM
243,ASIAN KUNG-FU GENERATION,0.0005208166666666,0.417,244089.0,0.9185,0.0924338333333333,0.1359999999999999,-4.0715,0.0656499999999999,156.35349999999997,0.4891666666666667,55.66666666666666,4,1,12,"['anime', 'anime score', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']",Pop
244,ATB,0.1028666666666666,0.6803333333333333,225377.66666666663,0.9186666666666669,0.7599999999999999,0.1892666666666666,-6.191666666666667,0.0396999999999999,131.47899999999998,0.7436666666666666,57.66666666666666,10,0,6,"['german dance', 'german techno', 'trance']",EDM
245,ATEEZ,0.06245,0.5685,209386.5,0.9335,0.0,0.3655000000000001,-1.9335,0.0865,113.973,0.5285,69.0,7,1,4,"['k-pop', 'k-pop boy group']",Pop
246,ATL,0.124,0.919,289400.0,0.687,0.000816,0.0928,-12.345999999999998,0.109,132.884,0.925,34.0,1,0,1,"['modern rock', 'pop']",Pop
249,AUGUST 08,0.359,0.409,280842.0,0.6779999999999999,4.76e-06,0.1669999999999999,-7.731,0.0878,89.96799999999998,0.168,76.0,9,1,2,"['la pop', 'r&b']",Pop
250,AURORA,0.7166,0.431,211047.0,0.27652,0.000141274,0.1402,-11.0328,0.0485,122.563,0.274,59.4,11,1,10,['norwegian pop'],Pop
251,AViVA,0.1673666666666666,0.6753333333333332,201814.0,0.6056666666666666,0.0001183966666666,0.2243333333333333,-6.357333333333332,0.0893333333333333,143.32133333333334,0.609,66.66666666666667,6,0,6,['vapor pop'],Pop
252,AWAY,0.1369999999999999,0.72,212571.0,0.633,0.00157,0.122,-5.2120000000000015,0.0633,140.02700000000002,0.634,60.0,5,0,2,['traprun'],Rap
253,AWOLNATION,0.1736517391304348,0.6443043478260868,235783.8695652173,0.7008695652173913,0.2200070173913043,0.2541130434782609,-6.451652173913044,0.0671782608695652,138.46786956521737,0.4526956521739132,53.30434782608695,1,1,23,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",Indie
257,Aaliyah,0.1531894444444444,0.6826388888888891,250966.8888888889,0.5990555555555557,0.0095421597222222,0.2201277777777778,-8.015249999999998,0.1081583333333333,124.31758333333336,0.637388888888889,43.94444444444444,9,0,36,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",EDM
260,Aaron Carter,0.026775,0.8645,199389.75,0.89,0.000675,0.061275,-4.545750000000001,0.097875,113.52349999999998,0.9385,42.0,1,1,8,"['dance pop', 'post-teen pop']",EDM
261,Aaron Copland,0.95131914893617,0.3474503546099288,254493.28368794327,0.1608336879432624,0.467062140141844,0.1545929078014183,-19.2622340425532,0.0712815602836879,106.7104680851064,0.2239595744680852,8.191489361702127,0,1,141,"['american modern classical', 'classical', 'early modern classical']",Classical
263,Aaron Kamm and the One Drops,0.113,0.785,379013.0,0.645,7.91e-05,0.0867,-10.278,0.0531,110.013,0.7859999999999999,45.0,8,0,2,"['reggae rock', 'stl indie']",Indie
264,Aaron Krause,0.758,0.325,223893.0,0.201,0.0,0.0977,-11.595,0.0282,81.869,0.172,66.0,6,0,1,['indiecoustica'],Indie
265,Aaron Kwok,0.0872,0.557,233373.0,0.635,0.0017,0.103,-6.069,0.0244,80.018,0.1969999999999999,44.0,2,1,1,"['c-pop', 'cantopop', 'classic cantopop']",Pop
267,Aaron Lewis,0.2606413793103449,0.586655172413793,256748.5862068965,0.6185172413793104,0.0004706896551724,0.1990965517241379,-5.853172413793103,0.0304413793103448,130.29879310344828,0.3689172413793103,52.03448275862069,6,1,29,"['alternative metal', 'contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'post-grunge', 'redneck']",Country
269,Aaron May,0.2055,0.7735,183568.5,0.4975000000000001,1.815e-05,0.133,-8.2015,0.18265,141.09150000000002,0.5765,62.0,10,0,4,['underground hip hop'],Hip-hop
272,Aaron Shust,0.02325,0.5015000000000001,273220.0,0.6705000000000001,0.0,0.19175,-4.918000000000001,0.03605,113.98999999999998,0.3105,51.0,2,1,4,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'rock cristiano', 'world worship', 'worship']",Rock
274,Aaron Tippin,0.1998454545454544,0.6524545454545453,198106.7272727273,0.6482727272727272,5.317636363636364e-05,0.1589727272727272,-8.830818181818186,0.0300090909090909,113.97227272727274,0.5945454545454547,43.0,6,1,22,"['country', 'country road', 'country rock', 'redneck']",Country
276,Aaron Watson,0.1667749999999999,0.612,252348.375,0.5451250000000001,2.437500000000001e-05,0.12255,-7.238375,0.0322,131.260625,0.4846249999999999,46.625,11,1,16,"['contemporary country', 'country', 'country road', 'modern country rock', 'texas country']",Country
282,Aazar,0.00441,0.63,224052.0,0.851,0.0218,0.0939,-4.61,0.319,150.054,0.573,54.0,1,1,2,"['electro house', 'electronic trap']",EDM
283,Ab-Soul,0.1857263157894737,0.6474210526315789,273581.73684210534,0.6933157894736843,1.7968421052631575e-06,0.299478947368421,-6.778894736842108,0.2737263157894737,116.01152631578944,0.5247894736842105,51.21052631578947,1,0,19,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",Hip-hop
284,Abandon All Ships,0.00115,0.313,219587.0,0.961,0.0,0.12,-4.51,0.193,138.721,0.21,45.0,5,1,2,"['canadian metalcore', 'canadian post-hardcore', 'metalcore', 'post-screamo', 'trancecore']",Metal
286,Abbey Lincoln,0.4322857142857143,0.4477142857142857,386346.5714285714,0.4728571428571428,0.1913437057142856,0.2617142857142857,-10.002571428571429,0.0724285714285714,81.33699999999997,0.445,23.42857142857143,7,1,7,['vocal jazz'],Jazz
287,Abby Anderson,0.684,0.406,203240.0,0.4270000000000001,1.18e-06,0.108,-8.177,0.0416,158.80200000000005,0.21,59.0,3,1,2,"['contemporary country', 'country pop']",Country
289,Abdel Halim Hafez,0.8749130434782605,0.4102608695652174,678615.8260869565,0.377,0.0722321173913043,0.4018782608695653,-10.527086956521744,0.0605391304347826,118.51021739130438,0.4821739130434782,23.956521739130437,7,1,46,"['arab folk', 'classic arab pop']",Pop
290,Abdul,0.994,0.599,153228.0,0.104,0.00946,0.108,-10.296,0.1,131.624,0.607,0.0,11,1,2,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'soft rock', 'urban contemporary']",EDM
294,Abel Zavala,0.5694444444444444,0.5271111111111111,249788.2222222223,0.4974444444444445,0.0,0.3457111111111111,-7.6036666666666655,0.0318222222222222,119.27088888888892,0.3692222222222222,54.55555555555557,7,1,9,"['latin christian', 'latin worship', 'rap cristiano']",Rap
298,Abhi The Nomad,0.406,0.722,214059.5,0.5885,0.000525,0.17185,-7.4595,0.0953,106.4485,0.3195,60.5,7,1,2,"['desi hip hop', 'vapor soul']",Hip-hop
302,Abir,0.0789,0.6559999999999999,215781.0,0.7290000000000001,0.0,0.133,-4.223,0.0765,95.974,0.4379999999999999,63.0,5,0,2,['moroccan pop'],Pop
304,Above & Beyond,0.02975,0.6455,273817.0,0.648,0.01375,0.158,-7.633499999999999,0.0582,135.001,0.4935000000000001,43.5,6,1,2,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",EDM
305,Above The Law,0.00183,0.6990000000000001,253293.0,0.926,6.68e-06,0.0522,-8.925,0.0968,97.842,0.7559999999999999,32.0,1,1,2,"['g funk', 'gangster rap', 'hyphy', 'west coast rap']",Rap
309,Abraham Vazquez,0.4320000000000001,0.614,167288.0,0.7929999999999999,0.0,0.377,-3.788,0.0721,105.228,0.748,67.0,3,1,1,"['corridos tumbados', 'regional mexican pop']",Pop
313,Absofacto,0.23,0.688,224661.0,0.5820000000000001,0.000157,0.0663,-10.668,0.0542,85.486,0.872,74.0,6,0,2,"['indie psych-pop', 'shimmer psych']",Indie
314,Abstract,0.0901,0.6409999999999999,212715.0,0.5379999999999999,0.0,0.205,-10.398,0.245,79.038,0.296,59.0,7,1,1,"['hip hop', 'lgbtq+ hip hop', 'rap']",Hip-hop
318,Academy of Ancient Music,0.8901818181818183,0.3342727272727273,260773.27272727276,0.1948,0.0907837272727272,0.1746818181818182,-19.91254545454546,0.0455454545454545,115.40354545454548,0.3011181818181819,48.09090909090909,4,1,11,"['baroque ensemble', 'choral', 'classical performance', 'historically informed performance']",Classical
319,Academy of St. Martin in the Fields,0.9470985915492957,0.2548366197183098,336150.05633802817,0.0966391549295774,0.7363436619718313,0.1404943661971831,-23.25176056338029,0.0435788732394366,99.16421126760568,0.1783999999999999,34.732394366197184,7,1,71,"['chamber orchestra', 'classical', 'classical performance']",Classical
323,Accept,0.0038766777777777,0.4235555555555556,270488.88888888893,0.7635000000000001,0.0463137094444444,0.2473666666666666,-9.41477777777778,0.0595666666666666,129.82738888888892,0.4432777777777777,36.22222222222222,11,1,36,"['album rock', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal']",Metal
324,Acceptance,0.066836,0.417,178966.5,0.7935,0.0,0.10165,-4.3525,0.04075,126.8425,0.5175,45.5,1,1,4,"['christian alternative rock', 'dreamo', 'emo', 'neon pop punk', 'pop punk', 'screamo']",Pop
325,Ace,0.3575,0.7375,174113.5,0.4415,0.0534999999999999,0.09495,-13.0835,0.0379,121.941,0.7094999999999999,40.5,7,1,4,"['florida rap', 'melodic rap', 'southern hip hop', 'trap']",Hip-hop
327,Ace Frehley,0.13351,0.5382307692307693,251021.53846153853,0.8609230769230772,0.1329635346153845,0.1547461538461538,-6.8486153846153845,0.0688230769230769,119.872,0.5304615384615385,33.53846153846154,1,1,26,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",Metal
328,Ace Hood,0.03982375,0.698875,276241.0,0.6632499999999999,0.0,0.207175,-6.2657500000000015,0.175025,138.42087500000002,0.2811625,55.0,1,1,8,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop
329,Ace of Base,0.0242794285714285,0.728,222892.4285714285,0.8096428571428571,0.1241972785714285,0.0983142857142857,-6.72992857142857,0.0479999999999999,107.76300000000002,0.8054285714285713,52.28571428571429,11,0,28,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']",EDM
330,Acerina Y Su Danzonera,0.6744761904761907,0.3817142857142856,171286.33333333337,0.6253333333333336,0.6654314285714285,0.2864571428571428,-9.652047619047623,0.0662142857142856,112.04942857142856,0.8039047619047621,9.238095238095235,10,1,42,"['bolero', 'mexican rock-and-roll', 'mexican son', 'ranchera']",Rock
331,Aceyalone,0.04072,0.7993333333333332,275915.66666666674,0.7613333333333333,1.4606666666666663e-05,0.1263333333333333,-7.604666666666668,0.2156333333333333,94.22566666666668,0.4853333333333333,37.333333333333336,7,1,3,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'turntablism', 'underground rap']",Hip-hop
332,Achille Togliani,0.9866666666666668,0.4018333333333333,191216.66666666663,0.0714833333333333,0.4543533333333334,0.2085,-21.8735,0.0600833333333333,89.39466666666668,0.2596666666666666,2.333333333333333,5,1,12,"['canzone napoletana', 'classic italian pop', 'vintage italian pop']",Pop
333,Acid Bath,0.017219595,0.3247499999999999,316750.0,0.861375,0.380555,0.097775,-6.2570000000000014,0.0687,116.67212499999998,0.3597500000000001,34.875,10,1,16,"['doom metal', 'louisiana metal', 'sludge metal', 'stoner metal']",Metal
334,Acid Ghost,0.693,0.509,168648.0,0.588,0.845,0.115,-9.542,0.0298,171.845,0.487,54.0,0,1,2,['indie garage rock'],Indie
335,Acid King,0.00352,0.321,384867.0,0.662,0.503,0.105,-10.374,0.0349,117.853,0.1989999999999999,44.0,5,1,2,"['doom metal', 'drone metal', 'gaian doom', 'psychedelic doom', 'retro metal', 'sludge metal', 'space rock', 'stoner metal', 'stoner rock']",Metal
336,Acker Bilk,0.8290000000000001,0.288,177904.66666666663,0.1841333333333333,0.8376666666666664,0.0952,-16.549333333333333,0.0359666666666666,110.86633333333332,0.2466666666666667,40.0,10,1,6,"['adult standards', 'ballroom', 'brill building pop', 'easy listening', 'jazz clarinet', 'lounge']",Jazz
337,Acoustic Alchemy,0.5576666666666666,0.59,244008.66666666663,0.447,0.6056666666666667,0.1436333333333333,-13.827333333333335,0.0470666666666666,91.09533333333331,0.6846666666666666,26.66666666666667,7,1,6,"['british jazz', 'rumba', 'smooth jazz']",Jazz
338,Action Bronson,0.22024,0.5355333333333333,274899.8,0.7051999999999998,2.372e-06,0.2473999999999999,-6.008266666666668,0.3433933333333333,106.3488,0.5204933333333333,55.66666666666666,1,1,15,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'nyc rap', 'queens hip hop', 'rap', 'southern hip hop', 'underground hip hop']",Hip-hop
339,Active Child,0.284,0.5720000000000001,321453.0,0.535,0.0587,0.128,-8.919,0.0284,134.96200000000002,0.252,49.0,8,1,2,"['art pop', 'chillwave', 'indietronica', 'metropopolis', 'shimmer pop', 'vapor soul']",Indie
342,Adalberto Santiago,0.7195833333333335,0.6654166666666667,358014.5,0.73975,0.0217537241666666,0.3795,-5.712083333333332,0.04695,123.24383333333331,0.8695833333333334,31.16666666666667,5,1,12,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",Jazz
343,Adam & The Ants,0.0123,0.33,191240.0,0.745,0.0,0.133,-10.362,0.033,174.636,0.424,39.0,9,1,2,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'ska']",EDM
344,Adam Ant,0.0856375,0.595375,220406.625,0.9077500000000002,0.0448958275,0.364175,-5.1415,0.0716624999999999,109.09962500000005,0.665,36.375,9,1,16,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave']",EDM
